attempt_id,test_id,user_id,start_time,end_time,test_type,score,is_free,questions_count,correct_answers_count,total_time_taken,test_completed,upgrade_now_email_status,test_result_email_status
63321,26,19812,4/01/2017 6:24,4/01/2017 6:34,1,88,1,25,22,614,1,0,0
63322,45,19813,4/01/2017 5:56,1/01/1970 10:00,2,0,1,25,0,0,1,0,1
63323,26,19724,4/01/2017 6:34,4/01/2017 6:48,1,48,1,25,12,813,1,0,0
63324,45,19775,4/01/2017 6:40,4/01/2017 7:00,2,64,1,25,16,1187,1,0,0
63325,26,19814,4/01/2017 6:51,4/01/2017 7:03,1,52,1,25,13,691,1,0,1
63326,45,377,4/01/2017 6:55,4/01/2017 7:06,2,72,1,25,18,684,1,0,0
63327,29,19205,4/01/2017 7:00,4/01/2017 7:22,3,64,0,25,16,1303,1,0,0
63328,26,19815,4/01/2017 7:16,4/01/2017 7:26,1,72,1,25,18,650,1,0,1
63329,36,19816,4/01/2017 7:03,4/01/2017 7:23,3,20,1,25,5,1212,1,0,1
63330,26,19817,4/01/2017 7:14,4/01/2017 7:32,1,80,1,25,20,1085,1,0,1
63331,45,19818,4/01/2017 6:18,4/01/2017 6:38,2,68,1,25,17,1161,1,0,1
63332,45,19816,4/01/2017 7:36,4/01/2017 7:38,2,28,1,25,7,152,1,0,0
63333,36,19819,4/01/2017 7:15,4/01/2017 7:37,3,28,1,25,7,1300,1,0,1
63334,36,19549,4/01/2017 7:21,4/01/2017 7:46,3,44,1,25,11,1498,1,1,0
63335,45,19820,4/01/2017 8:27,4/01/2017 8:45,2,32,1,25,8,1037,1,0,1
63336,26,19820,4/01/2017 8:56,4/01/2017 9:11,1,68,1,25,17,928,1,0,0
63337,45,19452,4/01/2017 10:00,4/01/2017 10:18,2,40,1,25,10,1078,1,0,0
63338,36,19680,4/01/2017 11:15,4/01/2017 11:15,3,0,1,25,0,0,1,1,0
63339,36,19821,4/01/2017 11:25,4/01/2017 11:49,3,24,1,25,6,1444,1,0,1
63340,36,4771,4/01/2017 11:28,4/01/2017 11:48,3,28,1,25,7,1172,1,0,0
63341,26,19822,4/01/2017 12:22,4/01/2017 12:27,1,24,1,25,6,311,1,0,1
63342,20,19821,4/01/2017 12:11,4/01/2017 12:36,3,36,0,25,9,1458,1,0,0
63343,26,14494,4/01/2017 12:28,4/01/2017 12:37,1,52,1,25,13,537,1,0,0
63344,36,4771,4/01/2017 12:24,4/01/2017 12:27,3,12,1,25,3,191,1,0,0
63345,19,19775,4/01/2017 12:36,4/01/2017 12:56,2,60,0,25,15,1187,1,0,0
63346,18,19821,4/01/2017 12:48,4/01/2017 12:57,1,80,0,25,20,521,1,0,0
63347,20,19821,4/01/2017 13:17,4/01/2017 13:40,3,56,0,25,14,1371,1,0,0
63348,26,19823,4/01/2017 13:35,4/01/2017 13:51,1,80,1,25,20,959,1,0,1
63349,21,19821,4/01/2017 13:49,4/01/2017 14:03,1,76,0,25,19,813,1,0,0
63350,28,19775,4/01/2017 14:01,4/01/2017 14:21,2,60,0,25,15,1199,1,0,0
63351,26,19824,4/01/2017 14:17,4/01/2017 14:28,1,80,1,25,20,641,1,0,1
63352,29,19821,4/01/2017 14:10,4/01/2017 14:34,3,44,0,25,11,1433,1,0,0
63353,36,19825,4/01/2017 14:32,4/01/2017 14:53,3,36,1,25,9,1271,1,0,1
63354,45,19778,4/01/2017 15:09,4/01/2017 15:29,2,24,1,25,6,1195,1,0,0
63355,18,19520,4/01/2017 15:44,4/01/2017 15:49,1,56,0,25,14,292,1,0,0
63356,40,19821,4/01/2017 15:25,4/01/2017 15:49,3,52,0,25,13,1487,1,0,0
63357,36,19452,4/01/2017 15:39,4/01/2017 15:57,3,16,1,25,4,1031,1,0,0
63358,25,19821,4/01/2017 16:12,4/01/2017 16:25,1,84,0,25,21,770,1,0,0
63359,36,16090,4/01/2017 16:35,4/01/2017 16:58,3,64,1,25,16,1398,1,0,0
63360,42,19821,4/01/2017 16:36,4/01/2017 17:00,3,48,0,25,12,1457,1,0,0
63361,26,19826,4/01/2017 16:47,4/01/2017 17:04,1,32,1,25,8,1005,1,0,1
63362,36,19827,4/01/2017 16:40,4/01/2017 17:02,3,52,1,25,13,1301,1,0,1
63363,18,9173,4/01/2017 17:04,4/01/2017 17:07,1,36,0,25,9,199,1,0,0
63364,44,19520,4/01/2017 16:52,4/01/2017 17:12,2,40,0,25,10,1196,1,0,0
63365,21,9173,4/01/2017 17:10,4/01/2017 17:14,1,32,0,25,8,227,1,0,0
63366,36,298,4/01/2017 17:16,4/01/2017 17:17,3,24,1,25,6,56,1,0,0
63367,25,9173,4/01/2017 17:17,4/01/2017 17:20,1,48,0,25,12,151,1,0,0
63368,26,9173,4/01/2017 17:23,4/01/2017 17:26,1,32,1,25,8,173,1,0,0
63369,26,19520,4/01/2017 17:15,4/01/2017 17:26,1,60,1,25,15,641,1,0,0
63370,43,19821,4/01/2017 17:20,4/01/2017 17:44,3,64,0,25,16,1483,1,0,0
63371,36,377,4/01/2017 17:51,4/01/2017 18:12,3,60,1,25,15,1229,1,0,0
63372,20,19821,4/01/2017 18:01,4/01/2017 18:24,3,72,0,25,18,1360,1,0,0
63373,34,9173,4/01/2017 18:34,4/01/2017 18:36,1,52,0,25,13,144,1,0,0
63374,35,9173,4/01/2017 18:39,4/01/2017 18:41,1,24,0,25,6,115,1,0,0
63375,36,19777,4/01/2017 18:23,4/01/2017 18:45,3,32,1,25,8,1298,1,0,0
63376,21,19520,4/01/2017 18:37,4/01/2017 18:47,1,72,0,25,18,564,1,0,0
63377,26,9173,4/01/2017 18:54,4/01/2017 18:56,1,40,1,25,10,103,1,0,0
63378,20,9220,4/01/2017 18:52,4/01/2017 18:56,3,20,0,25,5,256,1,0,0
63379,25,9173,4/01/2017 19:02,4/01/2017 19:04,1,8,0,25,2,114,1,0,0
63380,20,9220,4/01/2017 19:02,4/01/2017 19:06,3,24,0,25,6,232,1,0,0
63381,26,19291,4/01/2017 18:59,4/01/2017 19:10,1,92,1,25,23,670,1,0,0
63382,45,19830,4/01/2017 18:58,4/01/2017 19:18,2,48,1,25,12,1186,1,0,1
63383,26,19778,4/01/2017 19:13,4/01/2017 19:26,1,48,1,25,12,786,1,1,0
63384,36,19831,4/01/2017 19:01,4/01/2017 19:21,3,28,1,25,7,1206,1,0,1
63385,29,19821,4/01/2017 19:12,4/01/2017 19:37,3,52,0,25,13,1472,1,0,0
63386,45,19829,4/01/2017 19:05,4/01/2017 19:25,2,76,1,25,19,1198,1,0,0
63387,45,19745,4/01/2017 19:54,4/01/2017 20:14,2,44,1,25,11,1174,1,0,0
63388,36,19821,4/01/2017 19:51,4/01/2017 20:09,3,52,1,25,13,1091,1,0,0
63389,42,19821,4/01/2017 20:36,4/01/2017 21:01,3,84,0,25,21,1481,1,0,0
63390,40,19821,4/01/2017 21:13,4/01/2017 21:37,3,80,0,25,20,1452,1,0,0
63391,26,19832,4/01/2017 21:36,4/01/2017 21:50,1,80,1,25,20,868,1,0,1
63392,26,19833,4/01/2017 21:47,4/01/2017 21:59,1,92,1,25,23,699,1,0,1
63393,26,19834,4/01/2017 21:52,4/01/2017 22:12,1,36,1,25,9,1199,1,0,1
63394,45,19835,4/01/2017 22:33,4/01/2017 22:52,2,64,1,25,16,1122,1,0,1
63395,36,19834,4/01/2017 22:24,4/01/2017 22:48,3,56,1,25,14,1467,1,0,0
63396,45,19836,4/01/2017 22:40,4/01/2017 23:00,2,40,1,25,10,1181,1,0,1
63397,44,8879,4/01/2017 23:14,4/01/2017 23:31,2,16,0,25,4,967,1,0,0
63398,45,19837,4/01/2017 23:27,4/01/2017 23:46,2,48,1,25,12,1153,1,0,1
63399,26,19838,4/01/2017 23:43,4/01/2017 23:52,1,28,1,25,7,563,1,0,1
63400,36,19839,4/01/2017 23:32,4/01/2017 23:57,3,68,1,25,17,1499,1,0,1
63401,45,19840,5/01/2017 0:06,5/01/2017 0:25,2,40,1,25,10,1152,1,0,1
63402,26,19841,5/01/2017 0:18,5/01/2017 0:38,1,40,1,25,10,1197,1,0,1
63403,45,19842,5/01/2017 0:15,5/01/2017 0:34,2,24,1,25,6,1140,1,0,0
63404,26,19844,5/01/2017 0:30,5/01/2017 0:43,1,64,1,25,16,805,1,0,1
63405,45,19838,4/01/2017 23:57,5/01/2017 0:00,2,4,1,25,1,169,1,0,0
63406,26,19803,5/01/2017 0:49,5/01/2017 1:05,1,68,1,25,17,943,1,0,0
63407,45,19844,5/01/2017 0:50,5/01/2017 1:09,2,52,1,25,13,1117,1,0,0
63408,45,19845,5/01/2017 1:00,5/01/2017 1:18,2,36,1,25,9,1088,1,0,1
63409,45,19844,5/01/2017 1:14,5/01/2017 1:26,2,36,1,25,9,717,1,1,0
63410,45,19846,5/01/2017 1:00,5/01/2017 1:20,2,60,1,25,15,1190,1,0,1
63411,26,19845,5/01/2017 1:22,5/01/2017 1:36,1,60,1,25,15,856,1,0,0
63412,26,19847,5/01/2017 1:17,5/01/2017 1:25,1,52,1,25,13,456,1,0,1
63413,26,19848,5/01/2017 1:34,5/01/2017 1:40,1,80,1,25,20,366,1,0,1
63414,36,19849,5/01/2017 1:34,5/01/2017 1:59,3,44,1,25,11,1497,1,0,1
63415,26,19850,5/01/2017 2:07,5/01/2017 2:17,1,72,1,25,18,603,1,0,1
63416,36,19845,5/01/2017 1:42,5/01/2017 2:07,3,64,1,25,16,1499,1,1,0
63417,26,19851,5/01/2017 2:01,5/01/2017 2:17,1,44,1,25,11,950,1,0,1
63418,44,8879,5/01/2017 2:14,5/01/2017 2:34,2,32,0,25,8,1179,1,0,0
63419,45,377,5/01/2017 2:30,5/01/2017 2:43,2,16,1,25,4,783,1,0,0
63420,45,19851,5/01/2017 2:26,5/01/2017 2:46,2,40,1,25,10,1182,1,0,0
63421,26,19852,5/01/2017 2:52,5/01/2017 3:03,1,96,1,25,24,678,1,0,1
63422,26,16150,5/01/2017 3:05,5/01/2017 3:17,1,72,1,25,18,725,1,0,1
63423,56,8879,5/01/2017 2:59,5/01/2017 3:19,2,48,0,25,12,1188,1,0,0
63424,45,19853,5/01/2017 3:08,5/01/2017 3:28,2,72,1,25,18,1176,1,0,1
63425,26,19854,5/01/2017 3:16,5/01/2017 3:31,1,64,1,25,16,889,1,0,1
63426,36,19855,5/01/2017 3:23,5/01/2017 3:46,3,32,1,25,8,1364,1,0,1
63427,26,19856,5/01/2017 3:29,5/01/2017 3:48,1,52,1,25,13,1141,1,0,1
63428,26,19857,5/01/2017 3:55,5/01/2017 4:08,1,60,1,25,15,798,1,0,1
63429,20,19735,5/01/2017 4:15,5/01/2017 4:18,3,4,0,25,1,152,1,0,0
63430,36,19853,5/01/2017 3:54,5/01/2017 4:19,3,60,1,25,15,1498,1,0,0
63431,36,19858,5/01/2017 4:14,5/01/2017 4:36,3,56,1,25,14,1325,1,0,1
63432,45,19859,5/01/2017 4:34,5/01/2017 4:52,2,52,1,25,13,1098,1,0,1
63433,26,19853,5/01/2017 4:43,5/01/2017 4:57,1,60,1,25,15,856,1,1,0
63434,26,19860,5/01/2017 4:47,5/01/2017 4:59,1,68,1,25,17,719,1,0,1
63435,26,19862,5/01/2017 4:56,5/01/2017 5:15,1,56,1,25,14,1133,1,0,1
63436,45,19860,5/01/2017 5:08,5/01/2017 5:28,2,72,1,25,18,1197,1,0,0
63437,26,19863,5/01/2017 5:45,5/01/2017 5:59,1,64,1,25,16,854,1,0,1
63438,36,19851,5/01/2017 5:41,5/01/2017 6:06,3,64,1,25,16,1495,1,1,0
63439,26,19864,5/01/2017 6:09,5/01/2017 6:20,1,80,1,25,20,669,1,0,1
63440,36,19865,5/01/2017 6:30,5/01/2017 6:39,3,40,1,25,10,507,1,0,1
63441,36,19863,5/01/2017 6:15,5/01/2017 6:36,3,44,1,25,11,1247,1,0,0
63442,26,19866,5/01/2017 6:27,5/01/2017 6:42,1,84,1,25,21,862,1,0,1
63443,26,19549,5/01/2017 6:36,5/01/2017 6:47,1,68,1,25,17,663,1,0,0
63444,26,19867,5/01/2017 6:45,5/01/2017 6:57,1,60,1,25,15,709,1,0,1
63445,36,19868,5/01/2017 6:38,5/01/2017 7:03,3,44,1,25,11,1495,1,0,1
63446,45,19869,5/01/2017 7:09,5/01/2017 7:28,2,60,1,25,15,1108,1,0,1
63447,45,19870,5/01/2017 7:11,5/01/2017 7:31,2,76,1,25,19,1198,1,0,1
63448,26,19871,5/01/2017 7:35,5/01/2017 7:54,1,56,1,25,14,1088,1,0,1
63449,36,19872,5/01/2017 7:38,5/01/2017 8:03,3,52,1,25,13,1499,1,0,1
63450,26,377,5/01/2017 8:17,5/01/2017 8:25,1,36,1,25,9,475,1,0,0
63451,26,19873,5/01/2017 8:07,5/01/2017 8:26,1,52,1,25,13,1194,1,0,1
63452,26,19874,5/01/2017 8:22,5/01/2017 8:41,1,60,1,25,15,1138,1,0,1
63453,26,19875,5/01/2017 8:38,5/01/2017 8:45,1,80,1,25,20,398,1,0,1
63454,45,19876,5/01/2017 8:29,5/01/2017 8:49,2,32,1,25,8,1199,1,0,1
63455,45,19875,5/01/2017 8:48,5/01/2017 9:03,2,64,1,25,16,913,1,0,0
63456,26,377,5/01/2017 9:13,5/01/2017 9:27,1,40,1,25,10,800,1,0,0
63457,26,19877,5/01/2017 9:32,5/01/2017 9:40,1,52,1,25,13,505,1,0,1
63458,36,19878,5/01/2017 9:23,5/01/2017 9:48,3,20,1,25,5,1484,1,0,1
63459,36,377,5/01/2017 9:30,5/01/2017 9:55,3,32,1,25,8,1456,1,0,0
63460,56,16006,5/01/2017 9:51,5/01/2017 10:11,2,20,0,25,5,1172,1,0,0
63461,49,16006,5/01/2017 10:53,5/01/2017 11:13,2,64,0,25,16,1187,1,0,0
63462,44,19775,5/01/2017 10:59,5/01/2017 11:17,2,56,0,25,14,1085,1,0,0
63463,36,19879,5/01/2017 11:05,5/01/2017 11:26,3,52,1,25,13,1258,1,0,1
63464,44,19775,5/01/2017 11:21,5/01/2017 11:40,2,68,0,25,17,1136,1,0,0
63465,26,19880,5/01/2017 11:54,5/01/2017 12:08,1,28,1,25,7,836,1,0,1
63466,26,19881,5/01/2017 14:39,5/01/2017 14:44,1,16,1,25,4,275,1,0,1
63467,36,19881,5/01/2017 14:47,5/01/2017 15:03,3,20,1,25,5,967,1,0,0
63468,45,19803,5/01/2017 15:09,5/01/2017 15:28,2,52,1,25,13,1133,1,1,0
63469,26,19882,5/01/2017 15:17,5/01/2017 15:33,1,88,1,25,22,962,1,0,1
63470,45,19857,5/01/2017 14:40,5/01/2017 15:00,2,88,1,25,22,1191,1,0,0
63471,45,19803,5/01/2017 16:04,5/01/2017 16:23,2,88,1,25,22,1146,1,0,0
63472,45,19883,5/01/2017 15:38,5/01/2017 15:58,2,60,1,25,15,1199,1,0,1
63473,36,19884,5/01/2017 17:01,5/01/2017 17:22,3,40,1,25,10,1267,1,0,1
63474,26,19885,5/01/2017 16:29,5/01/2017 16:49,1,52,1,25,13,1199,1,0,1
63475,45,19885,5/01/2017 17:55,5/01/2017 18:14,2,32,1,25,8,1150,1,0,0
63476,45,19886,5/01/2017 18:03,5/01/2017 18:20,2,44,1,25,11,1014,1,0,1
63477,36,16006,5/01/2017 18:14,5/01/2017 18:39,3,92,1,25,23,1490,1,0,0
63478,45,19881,5/01/2017 20:48,5/01/2017 20:48,2,0,1,25,0,0,1,1,0
63479,36,19887,5/01/2017 20:30,5/01/2017 20:55,3,40,1,25,10,1495,1,0,1
63480,45,19888,5/01/2017 21:10,5/01/2017 21:15,2,48,1,25,12,296,1,0,1
63481,44,16090,5/01/2017 21:07,5/01/2017 21:23,2,40,0,25,10,979,1,0,0
63482,26,19889,5/01/2017 21:13,5/01/2017 21:27,1,88,1,25,22,807,1,0,1
63483,36,19868,5/01/2017 21:22,5/01/2017 21:38,3,84,1,25,21,951,1,0,0
63484,26,19890,5/01/2017 21:29,5/01/2017 21:39,1,68,1,25,17,586,1,0,1
63485,45,19392,5/01/2017 21:23,5/01/2017 21:42,2,44,1,25,11,1144,1,0,0
63486,45,19871,5/01/2017 21:24,5/01/2017 21:42,2,28,1,25,7,1109,1,0,0
63487,36,19891,5/01/2017 21:30,5/01/2017 21:41,3,12,1,25,3,673,1,0,1
63488,45,19657,5/01/2017 21:30,5/01/2017 21:50,2,60,1,25,15,1186,1,0,0
63489,36,19892,5/01/2017 21:37,5/01/2017 21:51,3,20,1,25,5,857,1,0,1
63490,45,19392,5/01/2017 21:53,5/01/2017 22:12,2,40,1,25,10,1172,1,0,0
63491,26,19893,5/01/2017 22:16,5/01/2017 22:31,1,56,1,25,14,867,1,0,1
63492,45,19894,5/01/2017 22:15,5/01/2017 22:24,2,44,1,25,11,500,1,0,1
63493,36,19892,5/01/2017 22:11,5/01/2017 22:16,3,36,1,25,9,295,1,0,0
63494,36,19895,5/01/2017 22:12,5/01/2017 22:34,3,12,1,25,3,1341,1,0,1
63495,26,19896,5/01/2017 22:34,5/01/2017 22:43,1,68,1,25,17,519,1,0,1
63496,26,19897,5/01/2017 22:45,5/01/2017 22:55,1,56,1,25,14,570,1,0,1
63497,36,19857,5/01/2017 22:41,5/01/2017 23:01,3,16,1,25,4,1222,1,1,0
63498,49,19392,5/01/2017 22:49,5/01/2017 23:09,2,52,0,25,13,1177,1,0,0
63499,36,19896,5/01/2017 22:54,5/01/2017 23:04,3,28,1,25,7,586,1,0,0
63500,45,19894,5/01/2017 23:02,5/01/2017 23:16,2,72,1,25,18,828,1,0,0
63501,26,19898,5/01/2017 23:10,5/01/2017 23:26,1,72,1,25,18,942,1,0,1
63502,49,19392,5/01/2017 23:20,5/01/2017 23:37,2,32,0,25,8,1062,1,0,0
63503,45,377,5/01/2017 23:24,5/01/2017 23:42,2,48,1,25,12,1104,1,0,0
63504,26,19898,5/01/2017 23:29,1/01/1970 10:00,1,0,1,25,0,0,1,0,0
63505,45,19899,5/01/2017 23:43,5/01/2017 23:48,2,20,1,25,5,309,1,0,1
63506,18,377,5/01/2017 23:50,5/01/2017 23:57,1,52,0,25,13,424,1,0,0
63507,45,19900,5/01/2017 23:43,5/01/2017 23:57,2,24,1,25,6,894,1,0,1
63508,45,19901,5/01/2017 23:55,6/01/2017 0:06,2,16,1,25,4,675,1,0,1
63509,36,19899,5/01/2017 23:57,6/01/2017 0:10,3,32,1,25,8,804,1,0,0
63510,26,19902,6/01/2017 0:04,6/01/2017 0:22,1,52,1,25,13,1081,1,0,1
63511,36,377,6/01/2017 0:19,6/01/2017 0:24,3,12,1,25,3,312,1,0,0
63512,26,19897,6/01/2017 0:20,6/01/2017 0:27,1,64,1,25,16,379,1,0,1
63513,26,377,6/01/2017 0:27,6/01/2017 0:40,1,68,1,25,17,762,1,0,0
63514,26,19901,6/01/2017 0:27,6/01/2017 0:42,1,44,1,25,11,959,1,0,0
63515,19,13124,6/01/2017 0:26,6/01/2017 0:46,2,60,0,25,15,1198,1,0,0
63516,45,377,6/01/2017 0:50,6/01/2017 0:53,2,8,1,25,2,139,1,0,0
63517,26,19903,6/01/2017 0:31,6/01/2017 0:51,1,44,1,25,11,1192,1,0,1
63518,36,19901,6/01/2017 0:46,6/01/2017 0:54,3,20,1,25,5,502,1,1,0
63519,45,19904,6/01/2017 0:37,6/01/2017 0:57,2,68,1,25,17,1178,1,0,1
63520,45,377,6/01/2017 0:58,6/01/2017 1:17,2,48,1,25,12,1130,1,0,0
63521,45,19897,6/01/2017 1:08,6/01/2017 1:18,2,40,1,25,10,589,1,1,0
63522,36,19905,6/01/2017 0:52,6/01/2017 1:05,3,32,1,25,8,795,1,0,1
63523,45,19906,6/01/2017 1:19,6/01/2017 1:38,2,48,1,25,12,1140,1,0,1
63524,45,19898,6/01/2017 1:51,6/01/2017 2:11,2,48,1,25,12,1199,1,1,0
63525,45,19907,6/01/2017 1:55,6/01/2017 2:14,2,20,1,25,5,1152,1,0,1
63526,36,19908,6/01/2017 1:59,6/01/2017 2:17,3,36,1,25,9,1062,1,0,1
63527,36,19905,6/01/2017 1:57,6/01/2017 2:18,3,76,1,25,19,1255,1,0,0
63528,45,19909,6/01/2017 2:05,6/01/2017 2:23,2,36,1,25,9,1079,1,0,1
63529,26,19910,6/01/2017 2:14,6/01/2017 2:33,1,64,1,25,16,1169,1,0,1
63530,45,19911,6/01/2017 2:19,6/01/2017 2:25,2,20,1,25,5,398,1,0,1
63531,36,19889,6/01/2017 2:19,6/01/2017 2:42,3,44,1,25,11,1415,1,0,0
63532,45,19909,6/01/2017 2:27,6/01/2017 2:47,2,64,1,25,16,1191,1,0,0
63533,36,19912,6/01/2017 2:22,6/01/2017 2:31,3,24,1,25,6,508,1,0,1
63534,36,19913,6/01/2017 2:28,6/01/2017 2:52,3,40,1,25,10,1427,1,0,1
63535,45,19907,6/01/2017 2:37,6/01/2017 2:52,2,32,1,25,8,895,1,0,0
63536,45,19911,6/01/2017 2:44,6/01/2017 3:03,2,40,1,25,10,1140,1,0,0
63537,26,19913,6/01/2017 2:59,6/01/2017 3:10,1,48,1,25,12,683,1,0,0
63538,45,19912,6/01/2017 2:53,6/01/2017 3:11,2,32,1,25,8,1102,1,0,0
63539,45,19905,6/01/2017 3:01,6/01/2017 3:02,2,0,1,25,0,44,1,1,0
63540,45,19914,6/01/2017 3:36,6/01/2017 3:48,2,36,1,25,9,717,1,0,1
63541,45,19906,6/01/2017 3:31,6/01/2017 3:49,2,84,1,25,21,1111,1,0,0
63542,49,19638,6/01/2017 3:35,6/01/2017 3:55,2,56,0,25,14,1193,1,0,0
63543,45,19915,6/01/2017 3:37,6/01/2017 3:56,2,44,1,25,11,1184,1,0,1
63544,45,18611,6/01/2017 3:43,6/01/2017 3:51,2,20,1,25,5,454,1,0,0
63545,21,19722,6/01/2017 3:54,6/01/2017 4:06,1,80,0,25,20,759,1,0,0
63546,45,19916,6/01/2017 3:48,6/01/2017 4:02,2,36,1,25,9,822,1,0,1
63547,36,19913,6/01/2017 3:50,6/01/2017 4:14,3,20,1,25,5,1484,1,1,0
63548,36,19914,6/01/2017 3:50,6/01/2017 4:15,3,48,1,25,12,1499,1,0,0
63549,45,19917,6/01/2017 4:02,6/01/2017 4:22,2,24,1,25,6,1163,1,0,1
63550,19,19765,6/01/2017 4:06,1/01/1970 10:00,2,0,0,25,0,0,1,0,0
63551,21,19511,6/01/2017 4:17,6/01/2017 4:27,1,92,0,25,23,618,1,0,0
63552,26,19914,6/01/2017 4:24,6/01/2017 4:37,1,56,1,25,14,762,1,1,0
63553,56,19638,6/01/2017 4:39,6/01/2017 4:58,2,52,0,25,13,1164,1,0,0
63554,36,19913,6/01/2017 4:34,6/01/2017 4:56,3,48,1,25,12,1320,1,0,0
63555,36,377,6/01/2017 4:45,6/01/2017 5:09,3,68,1,25,17,1420,1,0,0
63556,45,19918,6/01/2017 5:17,6/01/2017 5:35,2,68,1,25,17,1106,1,0,1
63557,45,19812,6/01/2017 5:22,6/01/2017 5:41,2,32,1,25,8,1162,1,1,0
63558,36,19913,6/01/2017 5:25,6/01/2017 5:44,3,76,1,25,19,1155,1,1,0
63559,26,19919,6/01/2017 5:44,6/01/2017 5:54,1,68,1,25,17,600,1,0,1
63560,45,19920,6/01/2017 5:38,6/01/2017 5:57,2,44,1,25,11,1144,1,0,1
63561,45,19812,6/01/2017 5:45,6/01/2017 6:05,2,40,1,25,10,1169,1,0,0
63562,56,16006,6/01/2017 6:02,6/01/2017 6:22,2,52,0,25,13,1196,1,0,0
63563,45,19812,6/01/2017 6:09,6/01/2017 6:29,2,56,1,25,14,1180,1,1,0
63564,45,19921,6/01/2017 6:22,6/01/2017 6:40,2,44,1,25,11,1061,1,0,1
63565,45,19922,6/01/2017 7:20,6/01/2017 7:36,2,36,1,25,9,923,1,0,1
63566,45,19923,6/01/2017 7:23,6/01/2017 7:41,2,36,1,25,9,1060,1,0,1
63567,36,19924,6/01/2017 7:21,6/01/2017 7:45,3,24,1,25,6,1496,1,0,1
63568,45,19925,6/01/2017 7:36,6/01/2017 7:56,2,64,1,25,16,1198,1,0,1
63569,26,18400,6/01/2017 7:44,6/01/2017 7:56,1,68,1,25,17,691,1,0,0
63570,26,19926,6/01/2017 7:47,6/01/2017 8:01,1,36,1,25,9,888,1,0,1
63571,26,19927,6/01/2017 7:46,6/01/2017 8:05,1,68,1,25,17,1153,1,0,1
63572,26,19928,6/01/2017 7:50,6/01/2017 8:05,1,64,1,25,16,919,1,0,1
63573,36,19929,6/01/2017 8:04,6/01/2017 8:27,3,52,1,25,13,1402,1,0,1
63574,26,19908,6/01/2017 8:20,6/01/2017 8:39,1,68,1,25,17,1131,1,0,0
63575,36,19878,6/01/2017 8:25,6/01/2017 8:49,3,68,1,25,17,1468,1,0,0
63576,26,19915,6/01/2017 8:30,6/01/2017 8:37,1,28,1,25,7,392,1,0,0
63577,26,19930,6/01/2017 8:46,6/01/2017 8:58,1,16,1,25,4,706,1,0,1
63578,26,19931,6/01/2017 8:54,6/01/2017 9:05,1,64,1,25,16,638,1,0,1
63579,26,19930,6/01/2017 9:13,6/01/2017 9:19,1,60,1,25,15,303,1,0,0
63580,36,19932,6/01/2017 9:53,6/01/2017 10:14,3,36,1,25,9,1274,1,0,1
63581,36,19933,6/01/2017 9:55,6/01/2017 10:18,3,32,1,25,8,1417,1,0,1
63582,26,19932,6/01/2017 10:24,6/01/2017 10:35,1,52,1,25,13,679,1,0,0
63583,26,19934,6/01/2017 10:33,6/01/2017 10:43,1,80,1,25,20,611,1,0,1
63584,36,19932,6/01/2017 10:43,6/01/2017 11:02,3,40,1,25,10,1152,1,1,0
63585,36,19935,6/01/2017 11:37,6/01/2017 11:59,3,40,1,25,10,1302,1,0,1
63586,36,17673,6/01/2017 12:38,6/01/2017 12:54,3,72,1,25,18,930,1,0,0
63587,45,19896,6/01/2017 13:19,6/01/2017 13:37,2,60,1,25,15,1107,1,1,0
63588,26,19936,6/01/2017 14:06,6/01/2017 14:14,1,72,1,25,18,490,1,0,1
63589,26,19937,6/01/2017 14:04,6/01/2017 14:19,1,64,1,25,16,942,1,0,1
63590,45,19881,6/01/2017 14:12,1/01/1970 10:00,2,0,1,25,0,0,1,0,0
63591,45,19938,6/01/2017 14:46,6/01/2017 15:04,2,60,1,25,15,1103,1,0,1
63592,45,19939,6/01/2017 15:07,6/01/2017 15:27,2,72,1,25,18,1199,1,0,1
63593,45,19938,6/01/2017 15:08,6/01/2017 15:28,2,60,1,25,15,1178,1,0,0
63594,45,19883,6/01/2017 15:35,6/01/2017 15:35,2,0,1,25,0,0,1,0,0
63595,26,19939,6/01/2017 15:32,6/01/2017 15:41,1,68,1,25,17,550,1,0,0
63596,45,19940,6/01/2017 15:21,6/01/2017 15:36,2,28,1,25,7,921,1,0,1
63597,26,19594,6/01/2017 15:46,6/01/2017 15:49,1,16,1,25,4,171,1,0,0
63598,26,19938,6/01/2017 15:39,6/01/2017 15:57,1,76,1,25,19,1081,1,1,0
63599,36,19594,6/01/2017 15:52,6/01/2017 16:12,3,52,1,25,13,1175,1,1,0
63600,36,19938,6/01/2017 16:08,6/01/2017 16:33,3,44,1,25,11,1496,1,0,0
63601,45,19941,6/01/2017 17:17,6/01/2017 17:37,2,60,1,25,15,1195,1,0,1
63602,29,17886,6/01/2017 17:37,6/01/2017 18:00,3,52,0,25,13,1380,1,0,0
63603,45,19942,6/01/2017 17:58,6/01/2017 18:16,2,72,1,25,18,1115,1,0,1
63604,45,19943,6/01/2017 18:33,6/01/2017 18:52,2,24,1,25,6,1166,1,0,1
63605,26,19944,6/01/2017 19:59,6/01/2017 20:19,1,40,1,25,10,1189,1,0,1
63606,36,4990,6/01/2017 20:08,6/01/2017 20:28,3,60,1,25,15,1160,1,0,0
63607,45,19944,6/01/2017 20:21,6/01/2017 20:33,2,4,1,25,1,756,1,0,0
